  -1.00000000000000             4021
 -0.980000000000000                6
 -0.960000000000000               10
 -0.940000000000000                7
 -0.920000000000000               12
 -0.900000000000000                7
 -0.880000000000000               17
 -0.860000000000000               11
 -0.840000000000000               12
 -0.820000000000000                9
 -0.800000000000000               16
 -0.780000000000000               16
 -0.760000000000000               12
 -0.740000000000000               12
 -0.720000000000000                9
 -0.700000000000000               14
 -0.680000000000000               14
 -0.660000000000000                5
 -0.640000000000000                9
 -0.620000000000000                7
 -0.600000000000000               16
 -0.580000000000000                7
 -0.560000000000000                9
 -0.540000000000000                5
 -0.520000000000000                8
 -0.500000000000000               15
 -0.480000000000000               11
 -0.460000000000000                8
 -0.440000000000000               10
 -0.420000000000000                3
 -0.400000000000000                9
 -0.380000000000000               11
 -0.360000000000000               10
 -0.340000000000000               15
 -0.320000000000000               10
 -0.300000000000000               11
 -0.280000000000000                8
 -0.260000000000000                9
 -0.240000000000000                9
 -0.220000000000000               11
 -0.200000000000000                7
 -0.180000000000000               13
 -0.160000000000000                4
 -0.140000000000000                5
 -0.120000000000000                6
 -0.100000000000000                5
 -7.999999999999996E-002           9
 -5.999999999999994E-002           7
 -4.000000000000004E-002          11
 -2.000000000000002E-002           8
  0.000000000000000E+000           6
  2.000000000000002E-002          15
  4.000000000000004E-002           9
  6.000000000000005E-002          12
  8.000000000000007E-002           6
  0.100000000000000               12
  0.120000000000000                4
  0.140000000000000                9
  0.160000000000000                6
  0.180000000000000               17
  0.200000000000000                9
  0.220000000000000                5
  0.240000000000000                9
  0.260000000000000               16
  0.280000000000000                9
  0.300000000000000               12
  0.320000000000000                6
  0.340000000000000               14
  0.360000000000000                2
  0.380000000000000                8
  0.400000000000000               11
  0.420000000000000                7
  0.440000000000000               11
  0.460000000000000               14
  0.480000000000000               12
  0.500000000000000               11
  0.520000000000000               16
  0.540000000000000                8
  0.560000000000000               10
  0.580000000000000               13
  0.600000000000000                6
  0.620000000000000                9
  0.640000000000000               10
  0.660000000000000               12
  0.680000000000000               16
  0.700000000000000                8
  0.720000000000000               17
  0.740000000000000               13
  0.760000000000000                8
  0.780000000000000               11
  0.800000000000000               10
  0.820000000000000                5
  0.840000000000000                8
  0.860000000000000                3
  0.880000000000000               15
  0.900000000000000                7
  0.920000000000000               18
  0.940000000000000               20
  0.960000000000000               12
  0.980000000000000                6
   1.00000000000000                0
